PE IR                   SPECTRUM    ASCII       PEDS        1.60        
  -1
SEBO0302.ASC
12/05/19
11:34:25.00
12/05/19
11:34:25.00
Administrator

4000.000000
32









SPECTRUM 100N,CPU32 MAIN 00.03.3299 21-OCTOBER-2008 15:06:46
INGAAS
NIR
CAF2
79458
1.000000

4.000000
STRONG
RATIO
SPECTRUM
MAGNITUDE
REFLECTANCE
DOUBLE

COMBINED


0


#HDR
-1
-1
#GR
CM-1
A
0.00000011920928955078
0.0
10000.000000
-1.000000
6001
8
0.987493
-0.051212
#DATA
10000.000000	-0.049406 
9999.000000	 -0.049655 
9998.000000	 -0.049929 
9997.000000	 -0.050028 
9996.000000	 -0.049926 
9995.000000	 -0.049758 
9994.000000	 -0.049673 
9993.000000	 -0.049705 
9992.000000	 -0.049768 
9991.000000	 -0.049760 
9990.000000	 -0.049657 
9989.000000	 -0.049524 
9988.000000	 -0.049454 
9987.000000	 -0.049490 
9986.000000	 -0.049618 
9985.000000	 -0.049791 
9984.000000	 -0.049963 
9983.000000	 -0.050093 
9982.000000	 -0.050134 
9981.000000	 -0.050054 
9980.000000	 -0.049871 
9979.000000	 -0.049660 
9978.000000	 -0.049514 
9977.000000	 -0.049478 
9976.000000	 -0.049530 
9975.000000	 -0.049621 
9974.000000	 -0.049734 
9973.000000	 -0.049898 
9972.000000	 -0.050143 
9971.000000	 -0.050442 
9970.000000	 -0.050705 
9969.000000	 -0.050833 
9968.000000	 -0.050802 
9967.000000	 -0.050677 
9966.000000	 -0.050552 
9965.000000	 -0.050459 
9964.000000	 -0.050337 
9963.000000	 -0.050091 
9962.000000	 -0.049700 
9961.000000	 -0.049268 
9960.000000	 -0.048968 
9959.000000	 -0.048925 
9958.000000	 -0.049116 
9957.000000	 -0.049391 
9956.000000	 -0.049570 
9955.000000	 -0.049583 
9954.000000	 -0.049499 
9953.000000	 -0.049459 
9952.000000	 -0.049548 
9951.000000	 -0.049729 
9950.000000	 -0.049875 
9949.000000	 -0.049887 
9948.000000	 -0.049784 
9947.000000	 -0.049680 
9946.000000	 -0.049680 
9945.000000	 -0.049785 
9944.000000	 -0.049899 
9943.000000	 -0.049926 
9942.000000	 -0.049865 
9941.000000	 -0.049806 
9940.000000	 -0.049834 
9939.000000	 -0.049930 
9938.000000	 -0.049990 
9937.000000	 -0.049926 
9936.000000	 -0.049772 
9935.000000	 -0.049667 
9934.000000	 -0.049735 
9933.000000	 -0.049963 
9932.000000	 -0.050198 
9931.000000	 -0.050285 
9930.000000	 -0.050205 
9929.000000	 -0.050106 
9928.000000	 -0.050168 
9927.000000	 -0.050456 
9926.000000	 -0.050850 
9925.000000	 -0.051147 
9924.000000	 -0.051212 
9923.000000	 -0.051072 
9922.000000	 -0.050873 
9921.000000	 -0.050751 
9920.000000	 -0.050743 
9919.000000	 -0.050782 
9918.000000	 -0.050773 
9917.000000	 -0.050674 
9916.000000	 -0.050518 
9915.000000	 -0.050372 
9914.000000	 -0.050291 
9913.000000	 -0.050275 
9912.000000	 -0.050282 
9911.000000	 -0.050265 
9910.000000	 -0.050200 
9909.000000	 -0.050108 
9908.000000	 -0.050030 
9907.000000	 -0.049986 
9906.000000	 -0.049957 
9905.000000	 -0.049894 
9904.000000	 -0.049765 
9903.000000	 -0.049604 
9902.000000	 -0.049496 
9901.000000	 -0.049523 
9900.000000	 -0.049684 
9899.000000	 -0.049885 
9898.000000	 -0.050007 
9897.000000	 -0.050011 
9896.000000	 -0.049973 
9895.000000	 -0.050028 
9894.000000	 -0.050252 
9893.000000	 -0.050582 
9892.000000	 -0.050860 
9891.000000	 -0.050950 
9890.000000	 -0.050849 
9889.000000	 -0.050684 
9888.000000	 -0.050616 
9887.000000	 -0.050712 
9886.000000	 -0.050906 
9885.000000	 -0.051048 
9884.000000	 -0.051019 
9883.000000	 -0.050809 
9882.000000	 -0.050514 
9881.000000	 -0.050269 
9880.000000	 -0.050157 
9879.000000	 -0.050166 
9878.000000	 -0.050203 
9877.000000	 -0.050159 
9876.000000	 -0.049972 
9875.000000	 -0.049668 
9874.000000	 -0.049338 
9873.000000	 -0.049094 
9872.000000	 -0.049007 
9871.000000	 -0.049078 
9870.000000	 -0.049244 
9869.000000	 -0.049415 
9868.000000	 -0.049527 
9867.000000	 -0.049571 
9866.000000	 -0.049593 
9865.000000	 -0.049663 
9864.000000	 -0.049815 
9863.000000	 -0.050019 
9862.000000	 -0.050181 
9861.000000	 -0.050199 
9860.000000	 -0.050016 
9859.000000	 -0.049660 
9858.000000	 -0.049215 
9857.000000	 -0.048778 
9856.000000	 -0.048410 
9855.000000	 -0.048134 
9854.000000	 -0.047970 
9853.000000	 -0.047952 
9852.000000	 -0.048105 
9851.000000	 -0.048400 
9850.000000	 -0.048741 
9849.000000	 -0.049025 
9848.000000	 -0.049209 
9847.000000	 -0.049344 
9846.000000	 -0.049517 
9845.000000	 -0.049759 
