PE IR                   SPECTRUM    ASCII       PEDS        1.60        
  -1
SEBO0752.ASC
12/05/19
12:03:59.00
12/05/19
12:03:59.00
Administrator

4000.000000
32









SPECTRUM 100N,CPU32 MAIN 00.03.3299 21-OCTOBER-2008 15:06:46
INGAAS
NIR
CAF2
79458
1.000000

4.000000
STRONG
RATIO
SPECTRUM
MAGNITUDE
REFLECTANCE
DOUBLE

COMBINED


0


#HDR
-1
-1
#GR
CM-1
A
0.00000011920928955078
0.0
10000.000000
-1.000000
6001
8
1.022211
-0.054651
#DATA
10000.000000	-0.054651 
9999.000000	 -0.053800 
9998.000000	 -0.052957 
9997.000000	 -0.052583 
9996.000000	 -0.052681 
9995.000000	 -0.052834 
9994.000000	 -0.052591 
9993.000000	 -0.051819 
9992.000000	 -0.050804 
9991.000000	 -0.050041 
9990.000000	 -0.049879 
9989.000000	 -0.050327 
9988.000000	 -0.051066 
9987.000000	 -0.051704 
9986.000000	 -0.051993 
9985.000000	 -0.051949 
9984.000000	 -0.051767 
9983.000000	 -0.051647 
9982.000000	 -0.051670 
9981.000000	 -0.051772 
9980.000000	 -0.051840 
9979.000000	 -0.051813 
9978.000000	 -0.051729 
9977.000000	 -0.051670 
9976.000000	 -0.051691 
9975.000000	 -0.051762 
9974.000000	 -0.051799 
9973.000000	 -0.051736 
9972.000000	 -0.051588 
9971.000000	 -0.051439 
9970.000000	 -0.051383 
9969.000000	 -0.051449 
9968.000000	 -0.051582 
9967.000000	 -0.051689 
9966.000000	 -0.051704 
9965.000000	 -0.051633 
9964.000000	 -0.051533 
9963.000000	 -0.051456 
9962.000000	 -0.051404 
9961.000000	 -0.051330 
9960.000000	 -0.051181 
9959.000000	 -0.050946 
9958.000000	 -0.050673 
9957.000000	 -0.050435 
9956.000000	 -0.050291 
9955.000000	 -0.050253 
9954.000000	 -0.050292 
9953.000000	 -0.050371 
9952.000000	 -0.050460 
9951.000000	 -0.050540 
9950.000000	 -0.050591 
9949.000000	 -0.050596 
9948.000000	 -0.050560 
9947.000000	 -0.050522 
9946.000000	 -0.050544 
9945.000000	 -0.050656 
9944.000000	 -0.050821 
9943.000000	 -0.050949 
9942.000000	 -0.050960 
9941.000000	 -0.050853 
9940.000000	 -0.050708 
9939.000000	 -0.050631 
9938.000000	 -0.050675 
9937.000000	 -0.050812 
9936.000000	 -0.050959 
9935.000000	 -0.051042 
9934.000000	 -0.051020 
9933.000000	 -0.050901 
9932.000000	 -0.050727 
9931.000000	 -0.050562 
9930.000000	 -0.050479 
9929.000000	 -0.050518 
9928.000000	 -0.050648 
9927.000000	 -0.050770 
9926.000000	 -0.050774 
9925.000000	 -0.050639 
9924.000000	 -0.050460 
9923.000000	 -0.050389 
9922.000000	 -0.050507 
9921.000000	 -0.050752 
9920.000000	 -0.050960 
9919.000000	 -0.051012 
9918.000000	 -0.050934 
9917.000000	 -0.050877 
9916.000000	 -0.050974 
9915.000000	 -0.051215 
9914.000000	 -0.051446 
9913.000000	 -0.051504 
9912.000000	 -0.051370 
9911.000000	 -0.051186 
9910.000000	 -0.051140 
9909.000000	 -0.051291 
9908.000000	 -0.051527 
9907.000000	 -0.051654 
9906.000000	 -0.051572 
9905.000000	 -0.051352 
9904.000000	 -0.051170 
9903.000000	 -0.051148 
9902.000000	 -0.051254 
9901.000000	 -0.051338 
9900.000000	 -0.051275 
9899.000000	 -0.051072 
9898.000000	 -0.050856 
9897.000000	 -0.050756 
9896.000000	 -0.050790 
9895.000000	 -0.050860 
9894.000000	 -0.050845 
9893.000000	 -0.050709 
9892.000000	 -0.050528 
9891.000000	 -0.050420 
9890.000000	 -0.050440 
9889.000000	 -0.050544 
9888.000000	 -0.050635 
9887.000000	 -0.050648 
9886.000000	 -0.050586 
9885.000000	 -0.050498 
9884.000000	 -0.050422 
9883.000000	 -0.050357 
9882.000000	 -0.050287 
9881.000000	 -0.050210 
9880.000000	 -0.050147 
9879.000000	 -0.050125 
9878.000000	 -0.050160 
9877.000000	 -0.050252 
9876.000000	 -0.050392 
9875.000000	 -0.050560 
9874.000000	 -0.050712 
9873.000000	 -0.050791 
9872.000000	 -0.050774 
9871.000000	 -0.050710 
9870.000000	 -0.050695 
9869.000000	 -0.050793 
9868.000000	 -0.050951 
9867.000000	 -0.051023 
9866.000000	 -0.050883 
9865.000000	 -0.050557 
9864.000000	 -0.050236 
9863.000000	 -0.050147 
9862.000000	 -0.050366 
9861.000000	 -0.050756 
9860.000000	 -0.051060 
9859.000000	 -0.051107 
9858.000000	 -0.050931 
9857.000000	 -0.050716 
9856.000000	 -0.050644 
9855.000000	 -0.050753 
9854.000000	 -0.050941 
9853.000000	 -0.051058 
9852.000000	 -0.051020 
9851.000000	 -0.050834 
9850.000000	 -0.050576 
9849.000000	 -0.050335 
9848.000000	 -0.050191 
9847.000000	 -0.050200 
9846.000000	 -0.050367 
9845.000000	 -0.050633 
9844.000000	 -0.050887 
9843.000000	 -0.051041 
9842.000000	 -0.051075 
9841.000000	 -0.051052 
9840.000000	 -0.051048 
9839.000000	 -0.051085 
9838.000000	 -0.051102 
9837.000000	 -0.051013 
9836.000000	 -0.050779 
9835.000000	 -0.050439 
9834.000000	 -0.050096 
9833.000000	 -0.049841 
9832.000000	 -0.049729 
9831.000000	 -0.049763 
9830.000000	 -0.049912 
9829.000000	 -0.050125 
9828.000000	 -0.050339 
9827.000000	 -0.050505 
9826.000000	 -0.050603 
9825.000000	 -0.050658 
9824.000000	 -0.050702 
9823.000000	 -0.050734 
9822.000000	 -0.050696 
9821.000000	 -0.050534 
9820.000000	 -0.050266 
9819.000000	 -0.050017 
9818.000000	 -0.049946 
9817.000000	 -0.050131 
9816.000000	 -0.050496 
9815.000000	 -0.050853 
9814.000000	 -0.051027 
9813.000000	 -0.050974 
9812.000000	 -0.050803 
9811.000000	 -0.050681 
9810.000000	 -0.050709 
9809.000000	 -0.050854 
9808.000000	 -0.050992 
9807.000000	 -0.051003 
9806.000000	 -0.050868 
9805.000000	 -0.050672 
9804.000000	 -0.050546 
9803.000000	 -0.050569 
9802.000000	 -0.050723 
9801.000000	 -0.050911 
9800.000000	 -0.051032 
9799.000000	 -0.051048 
9798.000000	 -0.050998 
9797.000000	 -0.050963 
9796.000000	 -0.050990 
9795.000000	 -0.051063 
9794.000000	 -0.051118 
9793.000000	 -0.051104 
9792.000000	 -0.051037 
9791.000000	 -0.050986 
9790.000000	 -0.051009 
9789.000000	 -0.051087 
9788.000000	 -0.051121 
9787.000000	 -0.051004 
9786.000000	 -0.050703 
9785.000000	 -0.050302 
9784.000000	 -0.049942 
9783.000000	 -0.049740 
9782.000000	 -0.049711 
9781.000000	 -0.049776 
9780.000000	 -0.049829 
9779.000000	 -0.049809 
9778.000000	 -0.049719 
9777.000000	 -0.049605 
9776.000000	 -0.049516 
