PE IR                   SPECTRUM    ASCII       PEDS        1.60        
  -1
SEBO0442.ASC
12/05/19
11:10:31.00
12/05/19
11:10:31.00
Administrator

4000.000000
32









SPECTRUM 100N,CPU32 MAIN 00.03.3299 21-OCTOBER-2008 15:06:46
INGAAS
NIR
CAF2
79458
1.000000

4.000000
STRONG
RATIO
SPECTRUM
MAGNITUDE
REFLECTANCE
DOUBLE

COMBINED


0


#HDR
-1
-1
#GR
CM-1
A
0.00000011920928955078
0.0
10000.000000
-1.000000
6001
8
1.048864
-0.002435
#DATA
10000.000000	-0.001952 
9999.000000	 -0.002263 
9998.000000	 -0.002370 
9997.000000	 -0.002286 
9996.000000	 -0.002079 
9995.000000	 -0.001812 
9994.000000	 -0.001505 
9993.000000	 -0.001174 
9992.000000	 -0.000878 
9991.000000	 -0.000715 
9990.000000	 -0.000753 
9989.000000	 -0.000972 
9988.000000	 -0.001240 
9987.000000	 -0.001410 
9986.000000	 -0.001409 
9985.000000	 -0.001298 
9984.000000	 -0.001208 
9983.000000	 -0.001223 
9982.000000	 -0.001299 
9981.000000	 -0.001297 
9980.000000	 -0.001109 
9979.000000	 -0.000764 
9978.000000	 -0.000437 
9977.000000	 -0.000322 
9976.000000	 -0.000505 
9975.000000	 -0.000893 
9974.000000	 -0.001298 
9973.000000	 -0.001564 
9972.000000	 -0.001657 
9971.000000	 -0.001659 
9970.000000	 -0.001669 
9969.000000	 -0.001723 
9968.000000	 -0.001778 
9967.000000	 -0.001768 
9966.000000	 -0.001665 
9965.000000	 -0.001502 
9964.000000	 -0.001337 
9963.000000	 -0.001215 
9962.000000	 -0.001139 
9961.000000	 -0.001083 
9960.000000	 -0.001024 
9959.000000	 -0.000974 
9958.000000	 -0.000989 
9957.000000	 -0.001131 
9956.000000	 -0.001423 
9955.000000	 -0.001804 
9954.000000	 -0.002159 
9953.000000	 -0.002378 
9952.000000	 -0.002435 
9951.000000	 -0.002388 
9950.000000	 -0.002331 
9949.000000	 -0.002306 
9948.000000	 -0.002278 
9947.000000	 -0.002178 
9946.000000	 -0.001978 
9945.000000	 -0.001728 
9944.000000	 -0.001509 
9943.000000	 -0.001367 
9942.000000	 -0.001276 
9941.000000	 -0.001178 
9940.000000	 -0.001049 
9939.000000	 -0.000930 
9938.000000	 -0.000886 
9937.000000	 -0.000941 
9936.000000	 -0.001049 
9935.000000	 -0.001132 
